%time,field.transforms0.header.seq,field.transforms0.header.stamp,field.transforms0.header.frame_id,field.transforms0.child_frame_id,field.transforms0.transform.translation.x,field.transforms0.transform.translation.y,field.transforms0.transform.translation.z,field.transforms0.transform.rotation.x,field.transforms0.transform.rotation.y,field.transforms0.transform.rotation.z,field.transforms0.transform.rotation.w
1535039845426964860,0,1535039845426577926,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845426991326,0,1535039845426577926,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845431559864,0,1535039845350993913,world,hand,-0.182029500604,-0.0880297571421,1.198751688,0.00150051910896,0.0282024666667,-0.996391415596,-0.0800416618586
1535039845431575256,0,1535039845351019274,world,checkerboard,2.42782711983,0.800613999367,1.53554308414,-0.374888211489,-0.639222741127,-0.600039899349,-0.301339119673
1535039845431581333,0,1535039845351027233,world,kinect2_mocap,0.104219377041,-1.32799470425,1.35414350033,-0.0320226103067,-0.00167559902184,0.0574909485877,-0.997830927372
1535039845436806289,0,1535039845436676909,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845436819572,0,1535039845436676909,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845440415763,0,1535039845360313653,world,hand,-0.182095333934,-0.0883344188333,1.19927179813,0.00226891622879,0.0284714270383,-0.996350169182,-0.0804410427809
1535039845442092428,0,1535039845360326431,world,checkerboard,2.42781066895,0.80062687397,1.53554832935,-0.374873042107,-0.639088273048,-0.600164294243,-0.301395565271
1535039845442102126,0,1535039845360332790,world,kinect2_mocap,0.104218430817,-1.32799470425,1.35414326191,-0.0320215933025,-0.00167500053067,0.0574910119176,-0.997831046581
1535039845447004428,0,1535039845446762537,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845447019907,0,1535039845446762537,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845450812197,0,1535039845370562365,world,hand,-0.182091608644,-0.0886404886842,1.19992756844,0.00164231040981,0.0284207332879,-0.996338069439,-0.0806234627962
1535039845452898171,0,1535039845370614236,world,checkerboard,2.42782974243,0.800614535809,1.53555130959,-0.374851584435,-0.639087736607,-0.600166738033,-0.301418364048
1535039845452911530,0,1535039845370626502,world,kinect2_mocap,0.104217775166,-1.32799470425,1.35414302349,-0.0320217646658,-0.00167452369351,0.057491119951,-0.997831046581
1535039845452914571,0,1535039845370639736,world,hand,-0.182147651911,-0.0889513641596,1.2005418539,0.00193687353749,0.0292654167861,-0.996301293373,-0.0807692408562
1535039845452917711,0,1535039845370645303,world,checkerboard,2.42780661583,0.800607204437,1.53556346893,-0.374893903732,-0.639104425907,-0.600116193295,-0.301431298256
1535039845452922487,0,1535039845370651077,world,kinect2_mocap,0.104217357934,-1.32799470425,1.35414278507,-0.0320215038955,-0.00167371949647,0.0574906207621,-0.997831046581
1535039845460463155,0,1535039845456878132,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845460499740,0,1535039845456878132,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845460887460,0,1535039845380891026,world,hand,-0.180719852448,-0.0897647440434,1.20153594017,0.0101891970262,0.0372206307948,-0.994361102581,-0.0987771004438
1535039845463064570,0,1535039845380926787,world,checkerboard,2.42780590057,0.800565779209,1.53556346893,-0.374983489513,-0.639087855816,-0.600031733513,-0.30152285099
1535039845463076193,0,1535039845380937452,world,kinect2_mocap,0.104217223823,-1.32799494267,1.35414278507,-0.0320208221674,-0.00167332275305,0.0574903972447,-0.997831046581
1535039845467146329,0,1535039845466979069,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845467160503,0,1535039845466979069,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845470763579,0,1535039845390251102,world,hand,-0.181269615889,-0.0899100825191,1.20198118687,0.00929262023419,0.0370283871889,-0.994908988476,-0.0932673513889
1535039845472676911,0,1535039845390261128,world,checkerboard,2.42781805992,0.800579547882,1.53556931019,-0.374984115362,-0.639077186584,-0.600031256676,-0.301545798779
1535039845472686870,0,1535039845390265302,world,kinect2_mocap,0.104217372835,-1.3279954195,1.35414302349,-0.0320209898055,-0.00167368038092,0.057490196079,-0.997831046581
1535039845477163828,0,1535039845477054613,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845477173705,0,1535039845477054613,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845480803062,0,1535039845400654133,world,hand,-0.180693298578,-0.0905405730009,1.20254874229,0.0101851411164,0.038117364049,-0.994211137295,-0.0999386906624
1535039845483102441,0,1535039845400665053,world,checkerboard,2.42779374123,0.800572812557,1.5355604887,-0.375055640936,-0.63916683197,-0.599917531013,-0.301493167877
1535039845483202500,0,1535039845400669222,world,kinect2_mocap,0.104217357934,-1.32799589634,1.35414302349,-0.0320221073925,-0.00167427677661,0.0574897713959,-0.997831046581
1535039845491131769,0,1535039845411007919,world,hand,-0.18070179224,-0.090969465673,1.20308899879,0.00986651610583,0.0390756875277,-0.994167506695,-0.100033529103
1535039845492805557,0,1535039845487128780,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845492819822,0,1535039845487128780,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845493581133,0,1535039845411042350,world,checkerboard,2.42783284187,0.800598263741,1.53554964066,-0.375019520521,-0.639133512974,-0.599988341331,-0.301467597485
1535039845493588444,0,1535039845411052628,world,kinect2_mocap,0.104217253625,-1.32799613476,1.35414302349,-0.0320221297443,-0.00167422892991,0.0574894174933,-0.997831046581
1535039845498998409,0,1535039845498801258,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845499007076,0,1535039845498801258,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845500354425,0,1535039845420287217,world,hand,-0.180687561631,-0.0913962423801,1.20364665985,0.00969268847257,0.0402547083795,-0.994135677814,-0.0998989418149
1535039845502646077,0,1535039845420296117,world,checkerboard,2.42783641815,0.800607979298,1.53554975986,-0.374946087599,-0.639058351517,-0.600107848644,-0.301480591297
1535039845502652282,0,1535039845420300123,world,kinect2_mocap,0.104217015207,-1.32799613476,1.35414278507,-0.0320222973824,-0.00167450367007,0.057489592582,-0.997831046581
1535039845502657720,0,1535039845420306089,world,hand,-0.180790126324,-0.0917940139771,1.20427203178,0.0104340407997,0.0416006371379,-0.994140207767,-0.0992256402969
1535039845502665964,0,1535039845420309438,world,checkerboard,2.42782521248,0.800615727901,1.53553164005,-0.374883174896,-0.639034450054,-0.600185096264,-0.301455676556
1535039845502675278,0,1535039845420312777,world,kinect2_mocap,0.104216791689,-1.32799613476,1.35414230824,-0.0320220477879,-0.00167432299349,0.0574896484613,-0.997831046581
1535039845509093467,0,1535039845508920756,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845509107290,0,1535039845508920756,kinect2_rgb_optical_frame,kinect2_ir_optical_frame,-0.0519399138017,0.00333959742795,0.00875866802314,-0.00453113942441,-0.00375492295549,0.00308026364555,0.999977940409
1535039845510903783,0,1535039845430741533,world,hand,-0.182380586863,-0.0916255563498,1.20442974567,0.00177806511056,0.0337975583971,-0.996192753315,-0.0803404822946
1535039845512718485,0,1535039845430751154,world,checkerboard,2.42782783508,0.800596058369,1.53549349308,-0.374936044216,-0.639143049717,-0.600037157536,-0.30145418644
1535039845512737347,0,1535039845430755464,world,kinect2_mocap,0.104216426611,-1.32799613476,1.3541418314,-0.0320224761963,-0.00167470052838,0.0574893690646,-0.997831046581
1535039845521389534,0,1535039845441141042,world,hand,-0.182306170464,-0.0920152291656,1.20503306389,0.00131372315809,0.0338509678841,-0.996270179749,-0.0793611779809
1535039845523294241,0,1535039845519013261,kinect2_link,kinect2_rgb_optical_frame,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1535039845523584447,0,1535039845441158647,world,checkerboard,2.42782354355,0.800574660301,1.53550744057,-0.374934762716,-0.639288008213,-0.599928498268,-0.301364600658
1535039845523640018,0,1535039845441192405,world,kinect2_mocap,0.104216091335,-1.32799613476,1.35414135456,-0.0320226028562,-0.00167529669125,0.0574890114367,-0.997831046581
